,ip,nb_www,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank,digit_ratio_url,digit_ratio_hostname
9507,1,0,0,51,1,3993,1,0,0.20754716981132076,0.20754716981132076
10488,0,0,0,0,1,1953,1,3,0.06451612903225806,0.06451612903225806
927,0,1,0,43,1,5309,0,5,0.02,0.02
2281,0,1,0,0,1,-1,0,3,0.0,0.0
5424,0,1,0,39,1,-1,1,2,0.036036036036036036,0.036036036036036036
3289,1,0,0,22,1,5058,0,4,0.3010752688172043,0.3010752688172043
8514,0,0,0,8,1,1105,1,0,0.0,0.0
2704,0,0,0,7,1,-1,1,2,0.0,0.0
9089,0,1,0,229,1,-1,0,5,0.0,0.0
3537,0,0,0,0,1,118,1,0,0.0,0.0
9500,0,0,0,0,1,2783,1,2,0.18867924528301888,0.18867924528301888
7293,1,0,0,51,1,3993,1,0,0.20952380952380953,0.20952380952380953
5180,0,1,0,33,0,-1,0,4,0.0,0.0
4139,0,1,0,0,1,8733,1,3,0.10126582278481013,0.10126582278481013
5198,0,0,0,38,0,-1,1,6,0.0,0.0
4670,0,1,0,5,1,-1,1,4,0.14285714285714285,0.14285714285714285
7922,1,0,0,10,0,175,1,0,0.4117647058823529,0.4117647058823529
3044,0,1,0,75,1,1778,0,1,0.0,0.0
4150,0,0,0,0,1,3630,1,0,0.05172413793103448,0.05172413793103448
7462,0,0,2,4,1,2604,1,0,0.0,0.0
6966,0,1,0,52,0,-1,0,4,0.0,0.0
4348,0,1,0,192,1,204,0,0,0.0,0.0
4057,0,1,0,324,1,8075,0,4,0.0,0.0
9683,0,1,0,85,1,9010,1,5,0.11594202898550725,0.11594202898550725
6972,1,1,0,51,1,3992,1,0,0.18269230769230768,0.18269230769230768
8453,0,1,0,214,1,9093,0,4,0.0,0.0
9521,0,0,1,137,1,4062,0,5,0.060240963855421686,0.060240963855421686
8695,0,0,0,80,1,2606,1,0,0.0,0.0
9192,0,1,0,351,1,1609,0,5,0.0,0.0
5602,0,0,1,10,0,8348,1,10,0.07792207792207792,0.07792207792207792
9774,0,0,1,48,1,1230,1,2,0.038461538461538464,0.038461538461538464
4175,0,0,4,6,1,4609,1,3,0.0,0.0
2772,0,0,3,0,1,-1,1,2,0.0,0.0
3952,0,1,0,1,1,2389,1,2,0.0,0.0
4386,0,0,0,122,0,-1,1,0,0.0,0.0
7375,0,0,3,29,1,-1,1,1,0.04838709677419355,0.04838709677419355
10253,0,0,0,194,0,6342,0,5,0.0,0.0
5498,1,0,0,22,1,-1,1,5,0.0963855421686747,0.0963855421686747
6729,0,0,0,83,1,5616,1,5,0.0,0.0
3640,0,0,0,214,1,7309,1,5,0.08641975308641975,0.08641975308641975
91,1,0,0,45,1,166,1,0,0.37272727272727274,0.37272727272727274
7381,0,0,0,162,1,5484,0,7,0.14545454545454545,0.14545454545454545
5851,1,0,0,51,1,3992,1,0,0.2857142857142857,0.2857142857142857
8465,0,0,0,31,0,-1,1,0,0.0,0.0
5843,0,0,4,0,1,2381,1,2,0.0,0.0
5885,0,0,2,132,1,-1,1,0,0.0,0.0
973,0,1,0,140,0,-1,0,2,0.0,0.0
4363,0,1,0,44,1,3306,0,3,0.0,0.0
460,0,0,0,79,1,3232,1,4,0.09803921568627451,0.09803921568627451
9131,0,0,0,23,1,7,1,0,0.0,0.0
6057,0,0,0,1,0,8348,1,10,0.04477611940298507,0.04477611940298507
10207,0,0,0,22,1,1620,1,4,0.0425531914893617,0.0425531914893617
5628,0,0,0,20,1,6382,1,3,0.0,0.0
4107,0,0,1,22,1,5616,1,5,0.04285714285714286,0.04285714285714286
5461,1,1,0,87,0,5287,0,5,0.21621621621621623,0.21621621621621623
8638,0,1,0,132,1,-1,0,5,0.05454545454545454,0.05454545454545454
841,0,1,0,19,1,3200,1,4,0.0,0.0
5544,0,1,0,44,1,3189,0,3,0.0,0.0
10645,0,1,0,24,1,3206,0,1,0.0,0.0
4896,0,0,0,18,1,360,1,0,0.05,0.05
11094,0,1,0,76,0,8053,0,6,0.0,0.0
8197,1,0,0,0,1,-1,0,0,0.9215686274509803,0.9215686274509803
8560,1,0,0,1,1,7086,1,3,0.7303370786516854,0.7303370786516854
1849,0,0,0,57,0,920,1,6,0.045454545454545456,0.045454545454545456
348,0,1,0,61,1,9897,0,8,0.0,0.0
3929,0,0,0,166,1,4310,1,2,0.0,0.0
8662,0,0,0,0,1,3384,1,0,0.0,0.0
10848,0,0,0,4,1,2,1,0,0.0,0.0
1877,0,0,1,65,1,30,1,0,0.0,0.0
7559,0,1,0,319,1,4319,0,4,0.0,0.0
1972,0,0,0,536,0,6338,0,5,0.0,0.0
7840,0,0,0,19,0,8346,0,10,0.0,0.0
6669,0,0,0,1,1,2719,1,1,0.0,0.0
8940,0,1,0,26,1,9054,1,7,0.0,0.0
26,0,1,0,115,1,6989,0,4,0.0,0.0
4013,0,0,0,12,0,817,0,1,0.0,0.0
7611,0,1,0,424,1,6339,0,5,0.0,0.0
2479,0,1,0,14,0,6471,0,10,0.0,0.0
265,0,1,0,17,1,3346,0,1,0.03125,0.03125
7266,0,0,1,21,1,1535,1,2,0.16666666666666666,0.16666666666666666
3226,0,0,0,21,1,5616,1,5,0.05128205128205128,0.05128205128205128
3841,0,1,0,0,1,4078,0,4,0.06060606060606061,0.06060606060606061
2950,0,1,0,33,1,5034,0,3,0.0,0.0
5709,0,1,0,57,1,-1,0,5,0.0,0.0
7317,0,1,0,973,1,7365,0,5,0.0,0.0
11012,0,0,0,12,0,363,0,0,0.10526315789473684,0.10526315789473684
6030,0,0,0,61,1,7298,0,5,0.0,0.0
4838,1,1,0,503,1,798,1,0,0.11981566820276497,0.11981566820276497
8823,0,0,0,33,1,1546,1,2,0.20588235294117646,0.20588235294117646
3522,0,0,0,31,1,1871,1,1,0.0,0.0
447,0,0,1,76,1,-1,1,5,0.2631578947368421,0.2631578947368421
7305,0,0,0,21,1,5616,1,5,0.09375,0.09375
5107,1,0,1,44,1,276,1,0,0.7761194029850746,0.7761194029850746
7322,0,0,0,0,1,-1,1,2,0.0,0.0
6373,0,0,0,416,0,9803,1,8,0.037037037037037035,0.037037037037037035
648,0,0,0,427,0,7134,0,7,0.0,0.0
1057,0,0,0,8,1,1953,1,3,0.0,0.0
10631,0,0,0,41,0,-1,0,2,0.0,0.0
5647,0,0,3,0,1,3220,1,1,0.0,0.0
4091,0,1,0,72,1,7701,0,3,0.0,0.0
8009,0,1,0,259,1,6697,0,4,0.0,0.0
7585,0,1,0,78,0,7199,0,5,0.0,0.0
3017,0,1,0,151,0,7754,1,6,0.15384615384615385,0.15384615384615385
1553,0,1,0,181,1,2479,0,4,0.0,0.0
8775,0,0,0,64,1,7446,0,8,0.19672131147540983,0.19672131147540983
6988,0,1,0,44,0,5908,0,2,0.0,0.0
7270,0,0,0,0,1,12184,1,5,0.09433962264150944,0.09433962264150944
10279,0,0,1,12,1,8584,1,2,0.0,0.0
2799,0,0,0,0,1,4386,1,3,0.0,0.0
7259,0,0,0,4,1,0,1,0,0.06896551724137931,0.06896551724137931
10066,0,0,0,0,1,2837,1,2,0.0,0.0
6269,0,0,0,421,1,-1,1,0,0.0,0.0
6390,0,0,1,4,1,-1,1,0,0.024390243902439025,0.024390243902439025
1276,1,0,1,4,1,330,1,0,0.24342105263157895,0.24342105263157895
168,1,1,0,0,1,5825,1,0,0.55,0.55
10747,0,1,0,36,1,1435,0,2,0.041666666666666664,0.041666666666666664
8992,0,0,2,70,1,605,1,2,0.047058823529411764,0.047058823529411764
7498,0,1,0,14,1,6265,0,0,0.0,0.0
554,0,1,0,293,1,-1,0,1,0.0,0.0
6379,0,0,3,38,1,778,1,0,0.05970149253731343,0.05970149253731343
9365,0,1,0,50,1,-1,0,3,0.0,0.0
11156,0,0,0,55,1,7448,0,8,0.0,0.0
7453,0,0,0,14,1,7295,1,5,0.09375,0.09375
6393,1,1,0,4,1,4003,1,0,0.1388888888888889,0.1388888888888889
6415,0,1,3,22,1,284,1,0,0.0,0.0
646,1,0,0,345,1,7156,0,3,0.1891891891891892,0.1891891891891892
3447,0,0,0,0,1,837,1,2,0.0,0.0
4113,0,0,1,12,0,-1,1,1,0.0,0.0
7306,0,1,0,177,0,6613,0,4,0.0,0.0
3971,0,0,0,13,1,7298,0,5,0.0,0.0
9212,0,0,0,180,1,1546,1,2,0.13793103448275862,0.13793103448275862
6406,0,1,0,192,0,6220,0,4,0.0,0.0
10727,0,0,0,130,0,7131,0,7,0.0,0.0
6985,0,0,1,35,1,967,1,0,0.12121212121212122,0.12121212121212122
4962,0,0,1,0,1,3972,1,0,0.04878048780487805,0.04878048780487805
3817,1,0,0,64,1,3205,1,0,0.29850746268656714,0.29850746268656714
4312,0,0,0,8,0,1338,1,6,0.27586206896551724,0.27586206896551724
2931,0,1,0,77,1,7371,0,5,0.0,0.0
5534,0,1,2,10,1,160,1,1,0.0,0.0
9993,0,1,0,14,1,8051,0,2,0.20512820512820512,0.20512820512820512
9080,0,0,0,31,0,1015,1,2,0.0,0.0
2108,0,0,0,8,1,1953,0,3,0.17857142857142858,0.17857142857142858
4428,1,0,1,1,0,8346,0,10,0.18407960199004975,0.18407960199004975
4302,0,0,0,0,1,-1,1,5,0.22641509433962265,0.22641509433962265
7127,0,1,0,174,1,-1,0,4,0.0,0.0
5963,0,0,0,37,1,519,1,0,0.0,0.0
6452,0,1,0,43,1,5454,0,5,0.0,0.0
7625,0,1,1,11,1,-1,1,0,0.0,0.0
1095,0,1,0,395,0,8395,1,5,0.0,0.0
10654,1,0,0,18,1,5626,1,5,0.42857142857142855,0.42857142857142855
5953,0,0,1,13,1,5056,0,1,0.0,0.0
10906,0,1,0,24,1,5778,0,4,0.0,0.0
2872,0,1,0,141,1,6821,0,3,0.0,0.0
931,0,0,1,103,1,7062,1,1,0.03773584905660377,0.03773584905660377
8824,0,1,0,34,1,7647,0,2,0.011627906976744186,0.011627906976744186
4263,0,0,0,13,0,251,0,1,0.058823529411764705,0.058823529411764705
4093,0,1,2,0,1,4966,1,2,0.0,0.0
1163,0,0,0,34,1,7202,0,2,0.0,0.0
6840,0,1,0,288,0,4875,0,4,0.0,0.0
5537,0,0,6,120,1,1589,1,0,0.032467532467532464,0.032467532467532464
2436,1,1,3,59,1,254,1,0,0.2987012987012987,0.2987012987012987
10394,0,1,1,487,1,6717,0,5,0.0,0.0
3837,0,0,0,166,0,4673,0,9,0.0,0.0
8386,0,0,0,1,1,7087,1,3,0.058823529411764705,0.058823529411764705
9007,0,0,0,825,0,7134,0,7,0.0,0.0
4366,0,0,0,378,0,7134,0,7,0.0,0.0
3194,0,1,1,22,1,-1,1,0,0.0,0.0
3362,0,1,0,325,0,7753,0,4,0.0,0.0
9900,1,1,0,0,1,5826,1,0,0.42857142857142855,0.42857142857142855
2710,1,0,1,21,1,3,1,0,0.5671641791044776,0.5671641791044776
9672,1,1,3,88,1,2046,1,0,0.17777777777777778,0.17777777777777778
2913,0,0,0,22,1,3178,1,4,0.0,0.0
7956,1,0,0,2,1,6663,1,5,0.47761194029850745,0.47761194029850745
9977,1,0,0,0,1,-1,0,9,0.205607476635514,0.205607476635514
622,0,0,0,136,1,5411,0,5,0.0,0.0
338,0,0,0,0,1,5614,1,5,0.12,0.12
7150,0,0,0,37,1,5161,0,8,0.0,0.0
5690,0,0,2,0,1,12710,0,6,0.05194805194805195,0.05194805194805195
7750,0,0,3,53,1,4261,1,0,0.0,0.0
9960,0,0,0,24,1,5456,1,3,0.0,0.0
7619,0,0,0,4,1,-1,1,2,0.030303030303030304,0.030303030303030304
1103,1,1,1,54,1,8976,1,6,0.16981132075471697,0.16981132075471697
1547,1,1,0,166,0,7984,1,6,0.2073170731707317,0.2073170731707317
6651,0,0,1,47,1,-1,1,1,0.0,0.0
5741,0,0,0,23,1,804,1,2,0.1388888888888889,0.1388888888888889
5802,0,1,1,12,1,-1,0,3,0.0,0.0
7125,0,0,4,10,1,3228,1,2,0.0,0.0
6182,0,0,0,4,1,1546,1,1,0.0,0.0
5542,0,1,0,58,1,2223,0,4,0.0,0.0
10432,0,0,0,1,1,2202,1,1,0.0,0.0
8632,1,1,3,88,1,2047,1,0,0.18888888888888888,0.18888888888888888
11286,0,1,0,90,1,-1,0,4,0.0,0.0
8030,0,1,0,92,1,6515,0,5,0.0,0.0
8303,0,1,0,227,1,6377,1,5,0.0,0.0
7036,1,1,2,23,1,4284,1,1,0.3492063492063492,0.3492063492063492
2417,0,0,0,48,1,1180,0,3,0.0,0.0
6996,0,0,0,34,1,-1,0,2,0.0,0.0
2131,0,1,3,4,1,6249,1,0,0.023809523809523808,0.023809523809523808
2332,0,1,0,26,1,5022,0,3,0.0,0.0
9233,0,0,0,114,0,2607,0,2,0.0,0.0
10296,0,0,0,266,1,7298,0,5,0.0,0.0
5483,0,0,0,0,1,-1,0,4,0.058823529411764705,0.058823529411764705
7346,1,1,1,9,1,31,1,0,0.17040358744394618,0.17040358744394618
5146,0,1,0,123,1,4444,0,4,0.0,0.0
10660,1,0,0,15,1,5670,1,6,0.21100917431192662,0.21100917431192662
8006,0,0,0,14,1,5160,1,8,0.0,0.0
8694,1,0,2,16,1,241,1,0,0.5866666666666667,0.5866666666666667
3622,0,1,0,23,1,3198,0,1,0.0,0.0
3631,0,0,4,6,1,4609,1,3,0.0,0.0
8563,0,1,0,8,1,7006,0,1,0.0,0.0
1417,1,0,1,12,1,2106,1,1,0.34558823529411764,0.34558823529411764
8240,0,1,0,91,1,9515,0,8,0.0,0.0
403,0,0,0,56,1,-1,1,4,0.07142857142857142,0.07142857142857142
5321,0,1,3,26,1,2669,1,0,0.0,0.0
3248,0,1,0,244,1,-1,0,2,0.0,0.0
1645,0,0,0,0,1,1199,1,1,0.0,0.0
2793,0,1,0,26,0,5203,0,0,0.0,0.0
9765,0,1,0,42,0,3930,0,3,0.02247191011235955,0.02247191011235955
11190,0,0,0,13,1,567,1,0,0.045454545454545456,0.045454545454545456
10476,0,0,0,40,1,11555,0,7,0.17857142857142858,0.17857142857142858
7180,0,0,0,225,0,6431,0,5,0.0,0.0
5756,0,0,3,8,0,-1,1,1,0.02,0.02
2228,0,0,0,719,0,7134,0,7,0.0,0.0
3532,0,1,0,99,1,8340,0,5,0.0,0.0
10755,0,1,0,42,0,9047,0,5,0.0,0.0
5046,0,0,0,84,0,5499,0,5,0.0,0.0
4094,0,0,4,6,1,4609,1,3,0.0,0.0
6818,0,1,0,450,1,6735,0,3,0.0,0.0
4522,0,0,0,1,1,1993,1,0,0.02,0.02
8241,0,0,0,34,1,1843,0,1,0.0,0.0
3713,0,0,0,29,1,4654,0,4,0.023809523809523808,0.023809523809523808
6087,0,1,0,114,1,4288,1,5,0.0,0.0
5949,0,1,0,83,0,9163,0,5,0.0,0.0
3672,1,0,0,4,1,4003,1,0,0.24210526315789474,0.24210526315789474
11257,0,0,0,12,1,7253,1,1,0.0,0.0
5639,0,1,0,175,1,2383,0,2,0.0,0.0
3472,0,1,0,296,0,7558,1,7,0.1,0.1
432,0,1,0,130,0,9202,0,6,0.0,0.0
271,1,0,3,13,1,1095,1,0,0.4369747899159664,0.4369747899159664
5550,0,0,0,163,1,3730,1,5,0.08333333333333333,0.08333333333333333
4410,0,1,2,4,1,1797,1,0,0.044444444444444446,0.044444444444444446
7567,0,0,0,103,1,6253,1,1,0.06896551724137931,0.06896551724137931
4416,0,1,0,94,1,4486,0,5,0.0,0.0
7510,0,1,0,71,1,1645,0,2,0.013157894736842105,0.013157894736842105
3426,0,0,0,47,1,-1,0,2,0.0,0.0
8968,0,0,0,7,1,143,1,0,0.0,0.0
9635,0,0,0,235,0,7132,0,7,0.0,0.0
3666,0,0,0,110,0,6168,0,5,0.04054054054054054,0.04054054054054054
6817,0,1,0,89,1,6133,0,5,0.0,0.0
7535,0,1,0,21,1,3639,0,3,0.0,0.0
5,0,0,0,10,1,-1,1,0,0.0,0.0
2876,1,0,1,12,1,-2,1,3,0.36134453781512604,0.36134453781512604
10059,0,0,0,38,1,-1,1,2,0.022727272727272728,0.022727272727272728
5626,1,0,0,21,1,5616,1,5,0.2125984251968504,0.2125984251968504
3822,0,1,0,76,0,3685,0,5,0.0,0.0
6044,0,0,0,9,1,2188,1,5,0.0,0.0
1032,0,0,2,5,1,5661,1,1,0.0,0.0
6658,0,1,0,15,1,-1,0,4,0.0,0.0
10140,0,0,0,99,1,7616,0,5,0.0,0.0
2997,0,0,0,75,1,7158,1,3,0.16216216216216217,0.16216216216216217
3552,0,1,0,110,1,8706,0,4,0.0,0.0
7803,0,1,0,178,0,8145,0,6,0.0,0.0
995,1,0,0,51,1,3993,1,0,0.2553191489361702,0.2553191489361702
2173,0,0,0,6,0,7412,1,2,0.0,0.0
3653,0,0,0,5,1,7817,1,2,0.0,0.0
98,0,0,0,139,0,-1,0,2,0.0,0.0
10760,1,1,0,33,1,2105,1,0,0.2948717948717949,0.2948717948717949
6335,0,1,0,38,0,8941,1,7,0.0,0.0
2786,0,1,0,110,1,-1,0,3,0.0,0.0
1266,0,1,0,62,0,-1,0,3,0.0,0.0
1923,0,0,0,29,1,88,1,0,0.02702702702702703,0.02702702702702703
10096,0,0,0,31,1,1546,1,2,0.15151515151515152,0.15151515151515152
1189,0,1,0,23,1,5601,0,5,0.07526881720430108,0.07526881720430108
10931,0,0,0,21,1,610,1,0,0.14545454545454545,0.14545454545454545
130,0,0,3,4,1,-1,1,0,0.0,0.0
10194,0,1,0,10,0,6416,0,4,0.0,0.0
2829,0,1,0,11,1,6536,0,5,0.0,0.0
5246,0,1,4,10,1,3228,1,2,0.0,0.0
4903,0,1,0,33,1,4785,0,3,0.015625,0.015625
10145,0,1,0,144,0,4011,0,2,0.0,0.0
165,0,1,0,323,0,2254,0,4,0.0,0.0
11324,0,1,0,36,1,5527,1,5,0.0,0.0
522,1,0,2,45,1,101,1,0,0.16346153846153846,0.16346153846153846
5599,0,0,0,0,1,-1,1,0,0.0,0.0
6177,0,1,0,80,0,-2,0,2,0.0,0.0
9169,0,1,0,11,1,-1,1,1,0.0,0.0
10841,1,0,0,51,1,3992,1,0,0.22549019607843138,0.22549019607843138
2536,0,1,0,14,0,5296,0,4,0.0,0.0
8507,0,1,0,0,1,-1,0,5,0.027777777777777776,0.027777777777777776
9417,0,0,0,16,1,806,0,1,0.047619047619047616,0.047619047619047616
3667,0,0,3,32,1,759,1,0,0.0,0.0
608,0,0,2,0,1,-1,1,0,0.2413793103448276,0.2413793103448276
9005,0,0,0,22,0,-1,1,2,0.0,0.0
1576,0,0,2,0,1,-1,1,0,0.1794871794871795,0.1794871794871795
6313,0,0,0,0,1,142,1,0,0.0625,0.0625
9730,1,0,0,51,1,3992,1,0,0.12149532710280374,0.12149532710280374
10166,1,0,0,5,1,7296,1,5,0.44,0.44
4076,0,1,0,0,1,4235,0,2,0.0,0.0
3921,0,0,0,170,0,-1,1,7,0.125,0.125
3259,0,1,0,203,1,-1,0,2,0.0,0.0
2778,0,0,0,80,0,2345,0,2,0.0,0.0
454,1,0,0,51,1,1656,1,0,0.5949367088607594,0.5949367088607594
2001,1,0,0,4,1,4003,1,0,0.21153846153846154,0.21153846153846154
11318,0,0,0,43,1,7634,0,6,0.06896551724137931,0.06896551724137931
9385,0,1,0,234,1,1664,0,1,0.0,0.0
7068,0,0,0,83,1,5627,1,5,0.0,0.0
2207,0,1,0,100,1,3433,0,6,0.0,0.0
11066,0,0,0,116,0,6606,1,5,0.025,0.025
4154,0,1,0,159,1,-1,0,5,0.0,0.0
11167,0,0,0,38,1,7881,0,8,0.391304347826087,0.391304347826087
5060,0,0,0,0,1,7448,1,8,0.07792207792207792,0.07792207792207792
10158,0,0,0,961,0,7130,0,7,0.0,0.0
8506,1,1,0,51,1,3993,1,0,0.19230769230769232,0.19230769230769232
3546,0,0,0,18,1,3828,0,3,0.08333333333333333,0.08333333333333333
5266,1,1,0,165,1,7927,0,7,0.1553398058252427,0.1553398058252427
4707,0,1,0,19,0,-1,1,7,0.02127659574468085,0.02127659574468085
2539,0,0,0,6,0,7412,1,2,0.0,0.0
8709,0,1,0,86,1,8045,0,6,0.0,0.0
8160,0,1,0,29,1,-2,0,3,0.0,0.0
695,0,0,0,1,1,7083,1,3,0.029411764705882353,0.029411764705882353
758,1,1,0,8,1,4407,1,0,0.9012345679012346,0.9012345679012346
1121,0,1,0,32,1,2108,1,4,0.03636363636363636,0.03636363636363636
902,0,0,0,171,0,3758,0,3,0.0,0.0
6902,0,0,0,57,1,-1,0,2,0.0,0.0
778,0,0,0,51,0,8020,0,5,0.09090909090909091,0.09090909090909091
9219,0,0,2,11,1,2199,1,2,0.0,0.0
2789,1,0,0,51,1,3992,1,0,0.22549019607843138,0.22549019607843138
389,0,1,0,0,1,-1,1,0,0.0,0.0
6123,0,1,0,18,1,-1,0,2,0.0,0.0
4758,0,0,0,838,1,7157,0,3,0.13513513513513514,0.13513513513513514
9030,0,0,0,123,1,7445,0,8,0.09876543209876543,0.09876543209876543
6290,0,0,0,8,0,1337,1,6,0.05128205128205128,0.05128205128205128
4888,0,0,0,0,1,11425,0,4,0.13333333333333333,0.13333333333333333
11171,0,1,0,0,1,-1,0,2,0.0,0.0
4917,0,0,1,47,1,-1,1,1,0.0,0.0
6362,0,0,1,12,1,3596,0,4,0.0,0.0
6195,0,1,0,206,1,1059,0,4,0.0,0.0
7994,0,0,0,4,1,5643,1,1,0.0,0.0
11107,0,1,1,0,1,-1,1,1,0.0,0.0
1875,0,1,0,27,1,-1,0,5,0.0,0.0
9849,0,1,0,165,1,7140,0,5,0.0,0.0
3765,0,1,0,246,0,7149,0,4,0.0,0.0
28,1,0,0,51,1,3993,1,0,0.19298245614035087,0.19298245614035087
5260,1,1,2,18,1,2428,1,5,0.14285714285714285,0.14285714285714285
5906,0,1,0,17,1,-1,1,4,0.0,0.0
734,0,1,0,25,1,1041,0,2,0.0,0.0
8726,0,0,0,22,1,5616,1,5,0.14285714285714285,0.14285714285714285
1427,0,0,0,145,1,1997,0,2,0.0,0.0
6041,1,0,0,51,1,3993,1,0,0.1743119266055046,0.1743119266055046
3712,0,0,0,503,1,2032,1,3,0.0,0.0
10532,0,1,0,50,1,6246,0,4,0.0,0.0
10220,0,0,0,18,1,2183,0,2,0.018518518518518517,0.018518518518518517
1520,1,0,3,26,1,2668,1,0,0.4818181818181818,0.4818181818181818
7344,0,0,0,29,1,4912,0,2,0.0,0.0
2156,0,1,0,63,1,2784,0,3,0.0,0.0
1755,1,0,0,21,1,5614,1,5,0.061224489795918366,0.061224489795918366
733,0,1,0,43,0,-1,0,4,0.0,0.0
9516,0,0,1,0,1,6532,1,0,0.0,0.0
9243,0,0,0,15,1,-1,1,2,0.08333333333333333,0.08333333333333333
1226,0,0,4,6,1,4609,1,3,0.0,0.0
10080,0,1,0,63,0,3996,0,4,0.0,0.0
7026,0,0,0,28,1,-1,1,0,0.0,0.0
3834,0,1,0,0,1,70,1,0,0.08333333333333333,0.08333333333333333
2234,0,1,0,155,1,-1,0,6,0.0,0.0
6520,0,0,0,24,1,1448,1,2,0.0,0.0
3547,1,0,3,25,1,-1,1,0,0.21176470588235294,0.21176470588235294
1621,0,0,0,352,0,7133,1,7,0.0,0.0
10584,0,0,1,23,0,1423,1,0,0.07692307692307693,0.07692307692307693
1996,0,1,0,374,1,2868,0,2,0.037037037037037035,0.037037037037037035
5612,0,0,0,7,1,-1,1,0,0.0392156862745098,0.0392156862745098
4340,0,0,0,0,1,9229,1,6,0.10526315789473684,0.10526315789473684
4102,0,1,0,0,1,-1,0,2,0.0,0.0
10822,1,1,0,51,1,3992,1,0,0.14953271028037382,0.14953271028037382
6989,0,0,0,155,1,5085,0,3,0.0,0.0
11414,0,0,4,252,1,-1,1,0,0.0,0.0
624,0,1,0,77,1,-1,0,4,0.0,0.0
2062,0,0,0,8,0,1338,1,6,0.25806451612903225,0.25806451612903225
3687,0,0,1,13,1,5640,0,5,0.0,0.0
3105,0,1,0,254,1,-1,0,2,0.0,0.0
6442,0,0,0,0,1,0,1,0,0.03125,0.03125
367,0,1,0,173,1,3167,0,2,0.10344827586206896,0.10344827586206896
2163,0,1,0,99,1,2736,0,5,0.0,0.0
4552,0,0,0,23,1,4202,1,0,0.0,0.0
7528,0,0,0,22,1,2188,1,0,0.0,0.0
945,0,1,0,59,0,-1,0,3,0.0,0.0
3150,0,1,0,0,1,158,1,0,0.047619047619047616,0.047619047619047616
2439,0,1,0,5,0,5160,1,8,0.05714285714285714,0.05714285714285714
4202,0,0,0,22,1,5720,0,4,0.08333333333333333,0.08333333333333333
5703,0,1,0,109,1,5525,0,4,0.0,0.0
6673,0,0,0,60,1,6126,0,4,0.0,0.0
9307,0,1,1,88,1,-1,1,0,0.0,0.0
3634,1,1,0,51,1,3992,1,0,0.20388349514563106,0.20388349514563106
11246,0,1,0,587,1,7740,0,6,0.0,0.0
3019,1,0,4,6,1,-1,1,0,0.6846153846153846,0.6846153846153846
4775,0,0,0,185,1,3141,1,3,0.08695652173913043,0.08695652173913043
4149,1,0,0,4,1,4003,1,0,0.18518518518518517,0.18518518518518517
127,0,0,0,32,1,254,0,0,0.07608695652173914,0.07608695652173914
11295,0,0,0,64,1,7297,0,5,0.0,0.0
4021,1,0,0,37,1,-1,1,0,0.4583333333333333,0.4583333333333333
9152,0,1,0,102,1,8601,0,4,0.0,0.0
906,0,0,0,14,1,7295,1,5,0.024390243902439025,0.024390243902439025
5051,1,0,2,21,1,5615,1,5,0.07317073170731707,0.07317073170731707
8539,0,1,0,0,1,1063,1,0,0.0,0.0
8383,0,0,0,56,0,7900,0,3,0.0,0.0
6092,0,1,0,61,0,4161,0,4,0.0,0.0
3733,0,1,0,76,1,3047,0,4,0.08571428571428572,0.08571428571428572
383,0,1,0,70,0,7714,0,4,0.0,0.0
6334,0,1,0,14,1,112,0,0,0.10344827586206896,0.10344827586206896
1912,1,1,0,51,1,3993,1,0,0.2872340425531915,0.2872340425531915
2290,0,1,2,33,1,2252,1,1,0.0,0.0
5685,0,1,0,142,1,5350,0,4,0.0,0.0
8607,0,1,0,119,1,7282,0,4,0.0,0.0
9347,0,0,0,69,0,4633,0,2,0.0,0.0
8487,0,1,0,5,1,6700,1,5,0.06818181818181818,0.06818181818181818
11232,1,0,0,174,1,5797,0,7,0.1232876712328767,0.1232876712328767
3402,0,1,0,118,1,4801,0,4,0.0,0.0
384,1,0,1,0,1,9338,0,5,0.4601226993865031,0.4601226993865031
8907,0,0,0,9,1,-1,1,3,0.0,0.0
929,0,1,0,80,0,5905,0,2,0.0,0.0
9274,0,1,0,36,1,8058,0,4,0.0,0.0
6822,0,1,0,170,1,5207,0,5,0.07920792079207921,0.07920792079207921
4956,0,0,3,13,1,-1,1,2,0.0,0.0
7685,0,0,1,0,1,8916,1,5,0.0,0.0
5074,0,0,3,22,1,5615,1,5,0.04477611940298507,0.04477611940298507
807,0,0,0,145,1,7298,0,5,0.0,0.0
4395,0,0,0,14,1,1546,1,2,0.07142857142857142,0.07142857142857142
857,0,0,0,23,0,5630,0,3,0.14814814814814814,0.14814814814814814
7991,0,0,1,33,1,1546,1,2,0.10638297872340426,0.10638297872340426
6883,0,0,2,132,1,1706,1,2,0.05319148936170213,0.05319148936170213
5809,0,0,0,587,1,-1,1,0,0.0,0.0
2732,0,0,2,0,1,-1,1,2,0.0,0.0
6121,0,1,0,5,0,5160,1,8,0.057971014492753624,0.057971014492753624
6855,0,1,0,82,1,1936,0,6,0.0,0.0
7720,1,0,0,4,1,4003,1,0,0.20202020202020202,0.20202020202020202
5859,0,1,0,95,1,7681,0,3,0.02702702702702703,0.02702702702702703
4474,1,0,0,67,1,7160,1,3,0.1891891891891892,0.1891891891891892
780,1,1,0,0,1,-1,1,0,1.1310679611650485,1.1310679611650485
